Waffensachkunde,1.2.105 Wozu berechtigt mich der Europäische Feuerwaffenpass?,Zum dauerhaften Verbringen von Feuerwaffen in Mitgliedstaaten.,"Zur Feuerwaffenmitnahme bei Reisen in Mitgliedstaaten, beispielsweise zur Teilnahme an schießsportlichen Veranstaltungen oder zur Jagd.","Zur Feuerwaffenmitnahme bei Reisen in Mitgliedstaaten, muss ich die Reise mindestens 14 Tage vorher meiner zuständigen Erlaubnisbehörde schriftlich anzeigen.",,,,,,,,
Waffensachkunde,1.2.106 Wie können Feuerwaffen dauerhaft in einen anderen Mitgliedstaat verbracht werden?,Die Feuerwaffen können mit einem Europäischen Feuerwaffenpass verbracht werden.,Eine Verbringungserlaubnis zum Verbringen in einen Mitgliedstaat ist nicht erforderlich.,Durch vorherige Verbringungserlaubnis des Mitgliedsstaates und darauf folgend einer Verbringungserlaubnis der zuständigen deutschen Waffenbehörde.,,,,,,,,
Waffensachkunde,1.2.107 Welche Handlung erfüllt einen Straftatbestand im Sinne des Waffengesetzes?,Feuerwaffen werden dauerhaft ohne entsprechende Erlaubnisse zum Verbringen in einen Mitgliedstaat verbracht.,Feuerwaffen werden ohne eine waffenrechtliche Erlaubnis zur Ausfuhr in einen Drittstaat verbracht.,Feuerwaffen werden mit einem Europäischen Feuerwaffenpasses dauerhaft in einen Mitgliedstaat verbracht.,,,,,,,,
Waffensachkunde,1.2.108 Was ist bei einer dauerhaften Ausfuhr von Schusswaffen in einen Drittstaat zu beachten?,Es ist nichts zu beachten.,Es ist eine Ausfuhrerlaubnis der zuständigen Waffenbehörde erforderlich.,Außenwirtschaftsrechtliche Bestimmungen sind zu beachten (Bundesamt für Wirtschaft und Ausfuhrkontrolle (BAFA).,,,,,,,,
Waffensachkunde,"1.2.109 Berechtigt der Europäische Feuerwaffenpass zur Einfuhr von erlaubnispflichtiger Munition aus einem Mitgliedstaat, sofern die Munition dort von Ihnen berechtigterweise erworben wurde?",Ja,Nein. Eine Verbringungserlaubnis ist erforderlich.,"Ja, aber nur wenn eine Waffe entsprechenden Kalibers in den EFP eingetragen ist.",,,,,,,,
Waffensachkunde,1.2.110 Welche Waffen dürfen ohne Beschusszeichen einem anderen zum Schießen überlassen werden?,alle Schusswaffen,"Grundsätzlich keine Schusswaffen, außer diejenigen, die vor dem 1. Januar 1891 hergestellt wurden oder für die von einem Beschussamt eine Bescheinigung darüber ausgestellt wurde, dass der Beschuss der Waffe nicht durchgeführt werden kann.",Doppelflinten,,,,,,,,
Waffensachkunde,"1.2.111 Dürfen Sie als Sportschütze mit einer Schusswaffe, die der Beschusspflicht unterliegt, auf dem Schießstand „Probeschüsse“ abgeben, wenn kein Beschussstempel angebracht ist?","Ja, das Probeschießen ist gestattet.","Nein, das ist niemals gestattet.",Solche Schüsse sind nur durch die verantwortliche Aufsicht zulässig.,,,,,,,,
Waffensachkunde,1.2.112 Wann ist eine Waffe erneut zu beschießen?,"Neuwaffen nach 15 Jahren, bei Gebrauchtwaffen nach 10 Jahren.","Ein Beschuss ist unter anderem dann erforderlich, wenn eine Waffe von einem gewerblichen Waffenhändler an einen Kunden verkauft wird.","Ein erneuter Beschuss muss immer dann erfolgen, wenn wesentliche Teile der Waffe verändert oder instand gesetzt wurden.",,,,,,,,
Waffensachkunde,"1.2.113 Ist die zuständige Erlaubnisbehörde zu unterrichten, wenn durch einen Büchsenmacher der Lauf ersetzt und die Waffe anschließend neu beschossen wurde?",Die Erlaubnisbehörde ist immer zu unterrichten.,"Die Erlaubnisbehörde ist zu unterrichten, wenn ein wesentliches Teil erworben wurde.",Die Erlaubnisbehörde ist nie zu unterrichten.,,,,,,,,
Waffensachkunde,1.2.114 Was bedeutet die Überstempelung eines Beschusszeichens mit einem „X“?,"Die Waffe wurde in England erneut beschossen, es ist nur noch der englische Beschuss gültig.","Die Waffe wurde bei einer erneuten Beschussprüfung als nicht mehr beschusstauglich befunden, der bereits vorhandene Beschussstempel ist ungültig.","Die Waffe wurde für den Export nach Großbritannien erneut beschossen, da dort der deutsche Beschuss nicht gültig ist.",,,,,,,,
Waffensachkunde,1.2.115 Wann ist eine Waffe erneut zum Beschuss vorzulegen?,ein neuer Lauf (kein Austauschlauf) wurde eingebaut,Sportgriffschalen wurden montiert,der Verschluss wurde erneuert,die Schussfolge wurde geändert,der Lauf wurde mit Kompensatoröffnungen versehen,das Abzugsgewicht wurde durch Einbau einer anderen Feder verringert,,,,,
Waffensachkunde,1.2.116 Darf mit einer amerikanischen Schusswaffe mit französischem Beschusszeichen in der Bundesrepublik geschossen werden?,"Nein, die Waffe braucht ein deutsches Beschusszeichen.","Ja, das französische Beschusszeichen ist anerkannt.","Nein, die Waffe braucht ein amerikanisches Beschusszeichen.",,,,,,,,
Waffensachkunde,1.2.117 Eine Feuerwaffe wird aus einem der nebenstehenden Länder eingeführt. Bei welchem Land muss die Feuerwaffe einem Beschussamt der C.I.P. (Internationale Kommission zur Prüfung von Handfeuerwaffen und Munition) vorgelegt werden?,USA,Ungarn,Chile,,,,,,,,
Waffensachkunde,"1.2.118 Wo dürfen Sie mit Druckluftwaffen, die das Zeichen „F im Fünfeck“ tragen, schießen?","In Ihrem eingezäunten Garten, wenn sichergestellt ist, dass die Geschosse den Garten nicht verlassen können.",In einem verlassenen Steinbruch (kein Geschoss kann das Gelände verlassen).,Nur auf zugelassenen Schießständen.,"Im eigenen Keller, wenn hierbei niemand gefährdet werden kann.",,,,,,,
Waffensachkunde,1.2.119 Benötigen Sie zum Schießen mit einer Waffe im Kaliber 6 mm Flobert (kein F im Fünfeck auf der Waffe vorhanden) eine behördliche Erlaubnis?,Nein,"Ja, außerhalb von Schießstätten.",Nicht auf dafür zugelassenen Schießstätten.,,,,,,,,
Waffensachkunde,1.2.120 Wo darf man ohne Erlaubnis mit einem Gewehr im Kaliber .22lr schießen?,Im Wald,Außerhalb des befriedeten Besitztums,Auf dafür zugelassenen Schießstätten,,,,,,,,
Waffensachkunde,"1.2.121 Wann darf ein 14-jähriger mit dem Einverständnis des/der Sorgeberechtigten auf dem Schießstand mit einer Waffe für Randfeuerpatronen bis Kaliber 5,6 mm lfB (.22lr) und einer Mündungsenergie von maximal 200 Joule schießen?",Wenn der Schießstandbetreiber zustimmt.,Wenn der erforderlichen Aufsichtsperson das Einverständnis des/der Sorgeberechtigten vorliegt.,Wenn die behördliche Ausnahmegenehmigung vorliegt.,,,,,,,,
Waffensachkunde,"1.2.122 In welchem Alter darf ein Jugendlicher auf dem Schießstand, ohne unter einer besonderen Obhut (durch den/die Sorgeberechtigten oder der zur Kinder- und Jugendarbeit für das Schießen geeigneten Aufsichtsperson) zu stehen, mit einem Kleinkaliber-Match-Gewehr schießen?",mit 12 Jahren,mit 14 Jahren,mit 17 Jahren,,,,,,,,
Waffensachkunde,1.2.123 Mit welchen Waffen dürfen ein 13jähriger und ein 15-jähriger auf einer zugelassenen Schießstätte schießen?,"Ein 13-jähriger darf mit Druckluft-, Federdruck- und CO2-Waffen schießen, wenn der/die Sorgeberechtigte/n schriftlich oder elektronisch sein/ihr Einverständnis erklärt hat/haben und eine geeignete Aufsichtsperson ständig anwesend ist.","Ein 15-jähriger darf mit halbautomatischen Waffen bis Kaliber 9mm schießen, wenn der/die Sorgeberechtigte/n schriftlich oder elektronisch sein/ihr Einverständnis er-klärt hat/haben und eine geeignete Aufsichtsperson ständig anwesend.","Ein 15-jähriger darf mit Waffen für Randfeuerpatronen bis Kaliber 5,6 mm lfB (.22 l. r.) und einer Mündungsenergie von maximal 200 Joule und mit Einzellader-Langwaffen mit glatten Läufen im Kaliber 12 oder kleiner schießen, wenn der/die Sorgeberechtigte/n schriftlich oder elektronisch sein/ihr Einverständnis erklärt hat/haben und eine geeignete Aufsichtsperson ständig anwesend ist.",,,,,,,,
Waffensachkunde,1.2.124 Darf ein 16-jähriger Schütze auf einer dafür zugelassenen Schießstätte mit einer halbautomatischen Pistole im Kaliber .40 S&W schießen?,"Wenn eine verantwortliche Aufsichtsperson anwesend ist, ist dies möglich.",Nur unter Aufsicht eines Behördenvertreters.,"Nein, der Schütze muss dafür mindestens 18 Jahre alt sein.",,,,,,,,
Waffensachkunde,1.2.125 Unter welchen Voraussetzungen darf ein Jugendlicher nach Vollendung des 15. Lebensjahres und noch nicht vollendetem 16. Lebensjahr auf dem Schießstand eines Vereins schießen?,"Mit schriftlichem Einverständnis der Sorgeberechtigten bei Druckluftwaffen bis zu 7,5 Joule Bewegungsenergie.",Hierfür ist die behördliche Genehmigung (§3 WaffG) erforderlich.,Mit schriftlichem Einverständnis der Sorgeberechtigten und unter Aufsicht einer hierfür geeigneten Person beim Schießen mit einem Kleinkalibergewehr (.22lr) mit maximal 200 Joule Mündungsenergie.,,,,,,,,
Waffensachkunde,1.2.126 Unter welchen Voraussetzungen darf ein Kind nach Vollendung seines 12. Lebensjahres mit einer Druckluftpistole auf dem Schießstand eines Vereins schießen?,Das Kind darf nur mit der vereinseigenen Druckluftpistole schießen.,Hierfür ist die behördliche Genehmigung (§3 WaffG) erforderlich.,Das Kind darf mit schriftlichem Einverständnis seiner Eltern und unter Aufsicht einer hierfür geeigneten Person schießen.,,,,,,,,
Waffensachkunde,1.2.127 Darf eine kombinierte Langwaffe (z.B. Drilling) zum sportlichen Schießen benutzt werden?,"Ja, nur wenn es die Sportordnung und die Schießstandzulassung erlauben.","Nein, kombinierte Waffen sind vom sportlichen Schießen ausgeschlossen.","Ja, ohne jede Einschränkung.",,,,,,,,
Waffensachkunde,1.2.128 Wo darf der Sportschütze Patronen mit Hohlspitzgeschossen aus Kurzwaffen im Kaliber .22lr verschießen?,Auf dem eigenen Grundstück.,Auf dafür zugelassenen Schießständen.,"Nirgends, das ist gesetzlich verboten.",,,,,,,,
Waffensachkunde,1.2.129 Welche Dokumente benötigt ein Brauchtumsschütze beim Schießen in der Öffentlichkeit?,Waffenschein und Pass,Waffenbesitzkarte und Sportschützenausweis,"Schießerlaubnis, evtl. Waffenbesitzkarte und Personalausweis, bei Vorderladern: „Erlaubnis nach dem Sprengstoffgesetz“.",,,,,,,,
Waffensachkunde,1.2.130 Ist für das Schießen mit einem Gewehr im Kaliber .22lr im Keller eines Wohnhauses eine behördliche Erlaubnis erforderlich?,"Nein, wenn die Sicherheit gewährleistet ist.","Ja, eine Erlaubnis zum Betrieb einer Schießstätte oder eine Schießerlaubnis.","Nein, die des Hauseigentümers reicht aus.",,,,,,,,
Waffensachkunde,1.2.131 Sie wollen an Silvester mit Ihrer Repetierbüchse auf der öffentlichen Straße vor Ihrem Haus Kartuschenmunition verschießen. Was ist dabei zu beachten?,Ich benötige einen kleinen Waffenschein.,"Es sind lediglich die Zeiten an Silvester zu beachten, an denen Pyrotechnisches Material gezündet werden darf.",Ich benötige einen Waffenschein und eine Schießerlaubnis.,,,,,,,,
Waffensachkunde,1.2.132 Darf man zu Silvester mit einem Revolver im Kaliber .38 Spezial ohne behördliche Erlaubnis Platzpatronen (Kartuschenmunition) verschießen?,Nein,"Ja. Dies ist aber nur innerhalb der behördlich genehmigten „Knallzeit“ zulässig, wenn man sich zudem auf einem befriedeten Grundstück befindet.","Ja. Dies ist aber nur innerhalb der behördlich genehmigten „Knallzeit“ zulässig, wenn man sich zudem auf seinem eigenen, befriedeten Grundstück befindet.",,,,,,,,
Waffensachkunde,1.2.133 Ist das nichtgewerbliche Wiederladen von Patronenhülsen erlaubt?,"Ja, für Inhaber einer Munitionserwerbserlaubnis.","Ja, nur mit einer Erlaubnis nach § 27 Sprengstoffgesetz.",Nein,,,,,,,,
Waffensachkunde,1.2.134 Das nichtgewerbliche Wiederladen von Patronenmunition ist...,"für jeden erlaubt, der eine Waffensachkundeprüfung bestanden hat.","für jeden erlaubt, der gefahrlos mit Schwarzpulver umgehen kann.","für jeden erlaubt, der die Fachkundeprüfung nach dem Sprengstoffgesetz nachgewiesen hat und dem durch die Behörde eine entsprechende Erlaubnis nach § 27 SprengG erteilt wurde.",,,,,,,,
Waffensachkunde,1.2.136 Berechtigt die abgelegte Sachkundeprüfung zum nichtgewerblichen Wiederladen von Hülsen?,"Ja, durch die Sachkundeprüfung ist man berechtigt Hülsen wiederzuladen.","Nein, es ist eine Erlaubnis nach § 27 Sprengstoffgesetz erforderlich.",Das Wiederladen von Hülsen ist immer erlaubt.,,,,,,,,
Waffensachkunde,1.2.137 Welche Änderung an einer Schusswaffe dürfen nur von hierzu berechtigten Personen durchgeführt werden?,Schaftmodifizierung,Änderung am Visier,Anbringen von Bohrungen an der Systemhülse zur Zielfernrohrmontage,,,,,,,,
Waffensachkunde,1.2.138 Welche Änderung an einer Schusswaffe dürfen nur von hierzu berechtigten Personen durchgeführt werden?,Änderung des Verschlusses von Rand- auf Zentralfeuer,Aufsetzen eines Wechselsystems,Anbringen von Sportgriffschalen,,,,,,,,
Waffensachkunde,1.2.139 Welche Änderungen an Schusswaffen dürfen nur von hierzu berechtigten Personen durchgeführt werden?,Verkürzung des Laufes,Die Schussfolge der Waffe wird verändert.,"Die Schusswaffe wird so geändert, dass andere Munition oder Geschosse mit anderem Kaliber aus ihr verschossen werden können.","Wesentliche Teile, zu deren Einpassung eine Nacharbeit erforderlich ist, werden ausgewechselt.",Der gesamte Schaft wird getauscht.,,,,,,
Waffensachkunde,1.2.140 Sie brauchen eine behördliche Erlaubnis...,zum Austausch eines Trainingsabzuges.,zur Verwendung eines 10 Schussanstelle eines 5 Schuss- Magazins.,zur Änderung des Patronenlagers / Laufinneren auf ein größeres Kaliber.,,,,,,,,
Waffensachkunde,1.2.141 Dürfen Sie Schusswaffen für bessere Ergebnisse ohne Erlaubnis bearbeiten?,"Nur, wenn ich in der Metallbearbeitung erfahren bin.","Abzug, Visierung und Schaft dürfen von mir bearbeitet werden.",Auch wesentliche Teile dürfen von mir geändert werden.,,,,,,,,
Waffensachkunde,"1.2.142 Eine Langwaffe wird unzulässigerweise bearbeitet, wenn Sie ohne Erlaubnis...",den Gewehrlauf kürzen.,eine Schaftkappe montieren.,die Griffschalen austauschen.,,,,,,,,
Waffensachkunde,"1.2.143 Eine Kurzwaffe wird von Ihnen unzulässigerweise bearbeitet, wenn ohne Erlaubnis...",der Lauf mit Kompensatorbohrungen versehen wird.,ein Balkenkorn eingesetzt wird.,,,,,,,,,
Waffensachkunde,"1.2.145 Wenn ein Mitglied, das als Sportschütze eine waffenrechtliche Erlaubnis besitzt, aus dem Schießsportverein austritt, muss der Verein ...",den Austritt unverzüglich der zuständigen Behörde melden.,die Waffen des Mitgliedes in Verwahrung nehmen.,nichts tun.,,,,,,,,
Waffensachkunde,1.2.146 Dürfen Sorgeberechtigte minderjährige Schützen beim Schießbetrieb beaufsichtigen?,"Ja, wenn sie zur Standaufsicht berechtigt sind, dürfen sie ihre Kinder beaufsichtigen.","Nein, das dürfen nur in der Kinderund Jugendarbeit ausgebildete Obhutspersonen.","Ja, Sorgeberechtigte dürfen alle minderjährigen Schützen beim Schießbetrieb beaufsichtigen.",,,,,,,,
Waffensachkunde,1.2.147 Was hat ein schießsportlicher Verein eines anerkannten Schießsportverbandes im Hinblick auf die Aufsicht zu beachten?,Aufsichtspersonen im Verein registrieren.,Voraussetzungen der Sachkunde prüfen.,Ein Nachweisdokument ausstellen.,,,,,,,,
Waffensachkunde,"1.2.148 Ab welchem Alter dürfen Kinder und Jugendliche mit Druckluft-, Federdruck- oder CO2-Waffen schießen und was ist dabei zu beachten?","Ab 12 Jahren, wenn die Sorgeberechtigten schriftlich oder elektronisch dabei sind.","Ab 12 Jahren, sofern die Personensorgeberechtigten ihr Einverständnis erklärt haben und eine geeignete Aufsichtsperson zur Betreuung vorhanden ist.","Ab 12 Jahren, wenn die Sorgeberechtigten schriftlich oder elektronisch ihr Einverständnis erklärt haben.",,,,,,,,
Waffensachkunde,1.2.149 Wer darf auf einer Schießstätte Aufsicht führen?,Alle Vereinsmitglieder,Der Eigentümer der Schießstätte,Alle vom Betreiber bestellten Personen.,,,,,,,,
Waffensachkunde,1.2.152 Welche Anforderungen werden an die verantwortliche Aufsichtsperson gestellt?,"Volljährigkeit, persönliche Eignung","Zuverlässigkeit, Sachkunde",Bei Aufsicht über Minderjährige die Eignung für Kinder- und Jugendarbeit,,,,,,,,
Waffensachkunde,1.2.153 Was zählt zu den Aufgaben der verantwortlichen Aufsichtsperson?,"Dafür Sorge zu tragen, dass von den Schützen und ihren Waffen keine Gefahr ausgeht.",Die Betreuung von Zuschauern und Gästen.,"Überprüfen, ob der Verbandskasten aufgefüllt ist.",,,,,,,,
Waffensachkunde,1.3.01 Bei welchen Dekorationswaffen ist kein Zulassungszeichen (Ortszeichen des Beschussamtes in der Raute) erforderlich?,"Bei allen offensichtlich unbrauchbaren und nicht mehr schussfähigen Waffen, die vor dem 01.01.1970 hergestellt wurden.","Bei allen Schusswaffen, die vor dem 01.04.2003 nach dem damals geltenden Waffenrecht unbrauchbar gemacht wurden.","Bei allen Schusswaffen, deren Modell vor dem 01.01.1871 hergestellt oder entwickelt wurde.",,,,,,,,
Waffensachkunde,1.3.02 Welches Kennzeichen muss u.a. auf einem Großkaliber-Revolver angebracht sein?,Bezeichnung der Munition,Herstellerzeichen,Warnhinweis „Gefährlich…“,,,,,,,,
Waffensachkunde,1.3.03 Welche Kennzeichnung trägt üblicherweise eine Feuerwaffe?,Name des Besitzers,Beschusszeichen,Lauflänge,,,,,,,,
Waffensachkunde,1.3.04 Welche Kennzeichnung trägt üblicherweise eine Schusswaffe?,"Name, Firma oder Marke eines Waffenherstellers oder -händlers, der im Geltungsbereich dieses Gesetzes eine gewerbliche Niederlassung hat.",Landeskürzel des Herstellungslandes,"die Bezeichnung der Munition; sofern keine Munition verwendet wird, die Bezeichnung der Geschosse",Beschusszeichen,Herstellungsnummer,bei Importwaffen unter anderem auch Einfuhrland (Länderkürzel) und Einfuhrjahr.,,,,,
Waffensachkunde,1.3.05 Welche der nebenstehenden Kennzeichen sind nicht auf einer waffenbesitzkartenpflichtigen Schusswaffe zu finden?, ,         seit 20.10.2014:, ,,,,,,,,
Waffensachkunde,1.3.07 Welche Kennzeichnung muss eine erlaubnispflichtige Feuerwaffe mindestens aufweisen?,"Hersteller- oder Händlerzeichen, Seriennummer, Modell, Bezeichnung der Munition","Hersteller- oder Händlerzeichen, Herstellungsland (Länderkürzel), Seriennummer, Beschusszeichen, Bezeichnung der Munition, bei Importwaffen unter anderem auch Einfuhrland (Landeskürzel) und Einfuhrjahr","Hersteller- oder Händlerzeichen, Seriennummer, Herstellungsjahr, Bezeichnung der Munition",,,,,,,,
Waffensachkunde,1.3.08 Welche Kennzeichen müssen auf der kleinsten Verpackungseinheit von Patronen angebracht sein?,"Hersteller- oder Fertigungszeichen, Fertigungsserie, Patronendaten, Zulassungszeichen","Herstellungsdatum, Patronenkaliber",keine,,,,,,,,
Waffensachkunde,"1.3.10 Welche Waffenteile unterliegen, bei Einfuhr in den Geltungsbereich des Waffengesetzes, der Kennzeichnungspflicht des § 24 Abs. 1 des Waffengesetzes?",Mindestens ein wesentliches Waffenteil muss entsprechend den gesetzlichen Vorgaben gekennzeichnet sein.,Alle wesentlichen Waffenteile müssen entsprechend den gesetzlichen Vorgaben gekennzeichnet sein.,Es ist ausreichend wenn sich eine Seriennummer auf dem Lauf der Waffe befindet.,,,,,,,,
Waffensachkunde,1.3.11 Welche Kennzeichnung muss die Randfeuerpatrone aufweisen?,Kaliberangabe auf der Hülse,Herstellerzeichen auf der Hülse,Kaliber und Herstellerzeichen auf der Hülse,,,,,,,,
Waffensachkunde,1.3.12 Welche Kennzeichnung muss die Zentralfeuerpatrone aufweisen?,Kaliberangabe und Geschossart auf dem Hülsenboden,Herstellerzeichen auf dem Hülsenhals,Herstellerzeichen und Bezeichnung der Munition auf der Hülse,,,,,,,,
Waffensachkunde,1.3.13 Was bedeutet der Zusatz „R“ in der Munitionsbezeichnung?,Patrone mit Rand,Randfeuerpatrone,Patrone für Revolver (R = Revolver),,,,,,,,
Waffensachkunde,1.3.14 Welche zusätzlichen Angaben müssen Schrotpatronen im Kaliber 12/70 aufweisen?,keine zusätzlichen Angaben erforderlich,auf der Hülse die Längenangabe 70,Angabe der Anzahl der Schrote,,,,,,,,
Waffensachkunde,1.3.17 Welche Kennzeichnung muss auf einer Randfeuerpatrone angebracht sein?,Bezeichnung der Munition,Randfeuer,Herstellerzeichen,,,,,,,,
Waffensachkunde,1.3.18 Welche Kennzeichen müssen auf der kleinsten Munitionsverpackungseinheit angebracht sein?,"Herstellerzeichen, Bezeichnung der Munition, Fertigungsserie (Losnummer), Zulassungszeichen","Herstellerzeichen, Bezeichnung der Munition, Anzahl der Patronen in der Packung, Herstellungsjahr, Zulassungszeichen","Herstellerzeichen, Bezeichnung der Munition, Anzahl der Patronen in der Packung, Fertigungsserie (Losnummer), Herstellungsdatum",,,,,,,,
Waffensachkunde,1.3.19 Welche Kennzeichnung muss auf einer Zentralfeuerpatrone angebracht sein?,Bezeichnung der Munition und Geschossart,Bezeichnung der Munition und Herstellerzeichen,Bezeichnung der Munition und Losnummer,,,,,,,,
Waffensachkunde,1.3.20 Welche Bedeutung hat ein Beschusszeichen?,Sicherheitsüberprüfung der Waffe beim zuständigen TÜV,Die Waffe ist durch die PhysikalischTechnische Bundesanstalt auf Funktionsfähigkeit geprüft.,"Die Waffe ist auf Haltbarkeit, Funktionssicherheit, Maßhaltigkeit und richtige Kennzeichnung durch ein anerkanntes Beschussamt geprüft.",,,,,,,,
Waffensachkunde,1.3.23 Auf welchem Waffenteil muss das Beschusszeichen auch angebracht sein?,Auf dem Lauf,Auf dem Schaft,Auf dem Visier,,,,,,,,
Waffensachkunde,1.3.24 Welches Beschusszeichen trägt ein in der Bundesrepublik beschossener Revolver .357 Magnum?,Bundesadler V / CIP S seit 20.10.2014,Bundesadler N / CIP N seit 20.10.2014,Bundesadler SP / CIP PN seit 20.10.2014,,,,,,,,
Waffensachkunde,1.3.25 Was bedeutet das Beschusszeichen Bundesadler N bzw. CIP N? seit 20.10.2014,Die Waffe ist behördlich geprüft und zum Schießen zugelassen.,Die Gebühren sind bezahlt.,Die Waffe ist gebraucht.,,,,,,,,
Waffensachkunde,1.3.26 Welche Schusswaffe muss ein amtliches Beschusszeichen tragen?,Ein jetzt hergestellter Nachbau einer Steinschlosspistole (Original 18. Jhdt.),"Ein Druckluftgewehr, das dem Geschoss eine Energie von ca. 10 Joule erteilt.",Ordonnanzgewehr aus dem 2. Weltkrieg,Bauartgeprüfter Schreckschussrevolver im Kaliber bis 6 mm,,,,,,,
Waffensachkunde,1.3.27 Welche Beschussstempelung trägt üblicherweise eine in der Bundesrepublik Deutschland beschossene Schusswaffe?,Beschusszeichen in Form eines Bundesadlers (seit 20.10.2014 CIPZeichen) mit darunter liegendem Kennbuchstaben für die Art des Beschusses.,Ortszeichen für das Beschussamt,Zahlen oder Buchstabencodierung für das Beschussdatum,,,,,,,,
Waffensachkunde,"1.3.28 Welche Bedeutung hat ein Beschusszeichen, bei dem ein Bundesadler (seit 20.10.2014 CIP-Zeichen) mit den darunter liegenden Buchstaben „PN“ abgebildet ist?",Die Waffe ist für das Schießen mit allen Munitionssorten (Schwarzpulver und rauchloses Pulver) im entsprechenden Kaliber zugelassen. (PN = Prüfung Normal),"Die Waffe ist für das Schießen mit allen Munitionssorten im entsprechenden Kaliber zugelassen, die mit rauchlosem Pulver geladen sind. (PN = Prüfung Nitro)","Die Waffe ist für das Schießen mit allen Munitionssorten im entsprechenden Kaliber zugelassen, die mit Schwarzpulver geladen sind. (PN = poudre noir)",,,,,,,,
Waffensachkunde,1.3.29 Was wird bei einem amtlichen Beschuss geprüft?,"Die Waffe wird auf Haltbarkeit, Funktionssicherheit, Maßhaltigkeit und Kennzeichnung geprüft.","Die Waffe wird auf Lebensdauer, Konstruktionsschlüssigkeit und Funktionstauglichkeit geprüft.","Die Waffe wird auf Präzision, Fertigungstoleranzen und Materialhärte geprüft.",,,,,,,,
Waffensachkunde,1.3.30 Auf welchen Waffenteilen muss das Beschusszeichen (auch) angebracht sein?,"Lauf, Verschluss","Schaft, Visier","Sicherung, Magazin",,,,,,,,
Waffensachkunde,1.3.31 Welche der folgenden Waffenteile unterliegen der Beschusspflicht?,Einsteckläufe für Zentralfeuerpatronen,Wechseltrommeln,Wechselsysteme,,,,,,,,
Waffensachkunde,1.3.32 Werden in Deutschland auch Beschusszeichen anderer Staaten anerkannt?,"Ja, aller Staaten, die eine Sicherheitsprüfung vorschreiben.","Ja, aber nur Staaten, die dem Übereinkommen über die gegenseitige Anerkennung von Beschusszeichen und Prüfzeichen beigetreten sind (C.I.P.).","Nein, alle Schusswaffen müssen vor ihrem Gebrauch von deutschen Beschussämtern geprüft sein.",,,,,,,,
Waffensachkunde,1.3.33 Bei welchen der folgenden ehemaligen Staaten ist der dortige amtliche Beschuss auch in der Bundesrepublik Deutschland weiterhin gültig? (D.h. die dort beschossenen Waffen müssen nicht von einem deutschen Beschussamt erneut beschossen werden.),CSSR,DDR,"Deutsches Reich (sollte sich ein Hakenkreuz auf der Waffe befinden, müsste das Hakenkreuz vom Beschussamt mit einem „X“ versehen werden)",,,,,,,,
Waffensachkunde,1.3.34 Welche Schusswaffe muss neben dem Zulassungszeichen „F im Fünfeck“ noch als weiteres Zulassungszeichen „PTB im Quadrat“ tragen? (PTB = Physikalisch-Technische Bundesanstalt),"Druckluftwaffen mit einer Bewegungsenergie bis zu 7,5 Joule.",Schusswaffen mit kleinerem Kaliber als .22lr und einer Bewegungsenergie bis zu 10 Joule.,"Feuerwaffen, deren Geschossen eine Bewegungsenergie von nicht mehr als 7,5 Joule erteilt wird.",,,,,,,,
Waffensachkunde,1.3.35 Welche Bedeutung hat das Zeichen „F im Fünfeck“?,"Das Zeichen „F im Fünfeck“ kennzeichnet Waffen, die von volljährigen Personen erlaubnisfrei erworben werden dürfen.","Das Zeichen „F im Fünfeck“ kennzeichnet Waffen, deren Geschossenergie E0 maximal 7,5 Joule beträgt.","Das Zeichen „F im Fünfeck“ kennzeichnet Waffen, deren Mündungsgeschwindigkeit unter 7,5 m/s. liegt.",,,,,,,,
Waffensachkunde,1.4.01 Wo darf eine erlaubnispflichtige Kurzwaffe gelagert werden?,"In einem Waffenschrank der Sicherheitsstufe A nach VDMA 24992, sofern sich keine dazu passende Munition im Schrank befindet.","In einem Waffenschrank der Sicherheitsstufe B nach VDMA 24992, sofern sich keine dazu passende Munition im Schrank befindet wenn der Schrank bereits vor dem 06.07.2017 rechtmäßig vom Betroffenen zur Waffenaufbewahrung genutzt wurde.",In einem Waffenschrank der Norm DIN/EN 1143- 1 mit dem Widerstandsgrad 0.,,,,,,,,
Waffensachkunde,"1.4.02 Welchem Sicherheitsstandard muss ein Waffenschrank mindestens entsprechen, damit Waffen und dazu passende Munition zusammen darin aufbewahrt werden dürfen?","Sicherheitsstufe B nach VDMA 24992, Schrankgewicht über 200kg",DIN/EN 1143- 1 Widerstandsgrad 0,DIN/EN 1143- 1 Widerstandsgrad I,,,,,,,,
Waffensachkunde,1.4.03 In welchem Behältnis darf erlaubnispflichtige Munition gelagert werden?,Wohnzimmerschrank mit Sicherheitsschloss,Blechschrank mit Vorhängeschloss,Stahlblechbehältnis mit Schwenkriegelschloss,,,,,,,,
Waffensachkunde,"1.4.04 Darf die Erlaubnisbehörde gegen den Willen des Erlaubnisinhabers dessen Wohnräume betreten, um die ordnungsgemäße Waffenaufbewahrung zu überprüfen?","Ja, dies ist stets zulässig.","Ja, sofern eine dringende Gefahr für die öffentliche Sicherheit besteht.","Ja, aber nur mit einem richterlichen Durchsuchungsbefehl.",,,,,,,,
